year,age,educ,degree,sex,race,partyid,othlang,letin1a,coninc,wtssnrps,prez,age_c,decrease_imm
2021,77,16,3,1,1,2,2,1,67200,0.707463718,2,70,0
2021,69,16,4,2,1,0,2,3,55440,0.569974477,2,60,0
2021,41,16,4,2,1,1,2,2,,0.367982503,2,40,0
2021,79,16,3,1,1,5,1,,25200,0.395757775,2,70,
2021,33,16,3,1,1,2,2,3,45360,0.917322173,2,30,0
2021,54,18,4,2,1,0,2,1,168736.297,1.129219295,2,50,0
2021,62,16,3,2,1,3,1,5,168736.297,0.315844689,2,60,1
2021,37,18,4,2,1,3,2,,67200,0.660568483,2,30,
2021,64,16,1,1,1,0,1,1,10920,0.763129778,2,60,0
2021,56,20,4,1,1,1,2,1,80640,1.051207176,2,50,0
2021,86,18,4,2,1,0,2,,,0.569974477,2,80,
2021,24,14,3,1,1,0,2,,36960,2.005470808,2,18,
2021,38,17,3,1,3,2,1,,21840,0.836784049,2,30,
2021,31,16,3,2,1,6,1,,107520,0.660568483,2,30,
2021,55,16,3,2,3,,2,4,,0.482786704,2,50,1
2021,,14,1,1,3,4,1,3,12600,0.765108382,2,,0
2021,46,8,0,2,1,3,2,3,,2.792022519,2,40,0
2021,53,16,4,2,1,2,2,2,168736.297,0.724180056,2,50,0
2021,56,14,1,2,1,1,2,3,80640,1.86969662,2,50,0
2021,62,12,1,2,1,0,2,3,55440,1.051445191,2,60,0
2021,44,19,4,1,3,0,1,3,168736.297,1.273735205,2,40,0
2021,,17,3,2,1,3,2,3,,0.843723511,2,,0
2021,42,20,4,1,1,0,2,,30240,1.171666987,2,40,
2021,37,14,1,2,3,1,1,2,55440,3.008940991,2,30,0
2021,39,18,3,2,1,2,1,3,67200,0.63194624,2,30,0
2021,69,16,3,1,1,3,2,3,80640,0.604938434,2,60,0
2021,,0,0,,3,0,,3,,5.674689672,2,,0
2021,,12,1,2,3,3,1,,55440,1.997590429,2,,
2021,40,16,3,1,2,1,1,2,45360,1.032976589,2,40,0
2021,85,19,4,2,1,5,2,3,25200,0.272638823,2,80,0
2021,39,16,3,2,,3,2,3,,0.702018361,2,30,0
2021,48,18,4,2,1,0,2,1,168736.297,0.843723511,2,40,0
2021,61,16,3,2,1,3,2,,168736.297,0.724180056,2,60,
2021,42,16,3,2,2,2,2,3,36960,1.048633595,2,40,0
2021,78,13,1,2,1,6,2,4,30240,0.530717926,2,70,1
2021,62,20,4,2,1,0,1,,168736.297,0.724180056,2,60,
2021,39,14,1,2,,2,2,1,55440,1.099514382,2,30,0
2021,84,14,3,2,1,3,2,,,0.272638823,2,80,
2021,46,20,4,2,3,0,2,,55440,0.314654665,2,40,
2021,42,14,2,2,1,4,2,5,67200,1.09492646,2,40,1
2021,58,18,4,1,1,4,2,5,67200,0.335219557,2,50,1
2021,66,17,4,1,3,5,2,4,107520,0.604938434,2,60,1
2021,86,14,1,1,1,6,2,5,18480,1.317475404,2,80,1
2021,20,12,1,2,2,1,2,1,30240,1.991717433,2,18,0
2021,48,14,2,1,1,6,2,3,168736.297,1.359044616,2,40,0
2021,65,12,1,1,2,4,2,,9240,0.724892729,2,60,
2021,59,12,1,2,1,6,2,3,168736.297,0.93979117,2,50,0
2021,34,15,2,2,1,5,2,,67200,1.230144682,2,30,
2021,37,16,3,2,2,0,2,2,80640,0.307383387,2,30,0
2021,68,14,1,1,1,3,1,3,,0.576865327,2,60,0
2021,89,12,1,1,1,0,2,1,21840,1.976213106,2,80,0
2021,54,17,3,1,3,1,1,3,94080,0.696008436,2,50,0
2021,21,13,1,1,3,1,1,3,30240,0.974406272,2,18,0
2021,59,13,1,2,1,1,2,3,36960,0.525722596,2,50,0
2021,,16,3,2,1,2,1,3,,0.823243006,2,,0
2021,62,18,3,1,1,2,2,,168736.297,0.59924451,2,60,
2021,25,16,3,1,1,2,2,3,45360,1.143225997,2,18,0
2021,,18,4,2,1,2,2,,,0.314654665,2,,
2021,,16,3,2,1,3,1,3,45360,0.494637195,2,,0
2021,61,16,4,1,1,1,1,,67200,0.59924451,2,60,
2021,40,20,4,1,3,3,1,1,168736.297,1.279072364,2,40,0
2021,52,16,3,2,1,7,2,5,45360,0.540145273,2,50,1
2021,59,18,4,2,1,3,2,3,67200,0.482786704,2,50,0
2021,32,16,3,1,1,1,1,2,21840,0.701089751,2,30,0
2021,50,15,1,1,1,3,2,,80640,1.359044616,2,50,
2021,58,18,4,2,1,0,2,2,55440,0.540145273,2,50,0
2021,58,14,1,1,1,6,2,,168736.297,1.749731386,2,50,
2021,25,18,4,2,1,0,2,1,55440,0.921050258,2,18,0
2021,84,16,4,1,1,6,1,5,80640,0.604938434,2,80,1
2021,65,19,4,2,1,5,2,,,0.270072637,2,60,
2021,47,20,4,2,1,0,2,1,,0.492573232,2,40,0
2021,38,14,3,1,2,0,2,,,0.778828715,2,30,
2021,54,16,3,2,2,1,2,4,30240,0.600038224,2,50,1
2021,33,14,1,1,2,0,2,2,30240,0.848092647,2,30,0
2021,76,20,4,1,1,6,2,,67200,0.338404759,2,70,
2021,51,12,1,2,2,1,2,3,14280,0.584016316,2,50,0
2021,31,16,3,1,1,3,2,3,168736.297,1.176576463,2,30,0
2021,29,16,3,2,1,1,2,,67200,0.823243006,2,18,
2021,64,16,3,2,1,6,2,,25200,0.270072637,2,60,
2021,37,11,1,2,2,0,2,3,21840,1.366546865,2,30,0
2021,30,14,1,1,1,0,2,,15960,1.112700172,2,30,
2021,34,16,3,2,1,1,2,,55440,0.63194624,2,30,
2021,74,12,1,1,1,3,1,5,15960,0.658737702,2,70,1
2021,28,17,4,2,1,0,2,,36960,0.823243006,2,18,
2021,32,20,4,1,1,7,2,2,,0.784384309,2,30,0
2021,61,12,1,1,1,7,2,,168736.297,2.332975182,2,60,
2021,44,12,1,2,1,3,2,4,21840,1.225011682,2,40,1
2021,63,14,2,2,1,2,2,,36960,0.525722596,2,60,
2021,48,20,3,2,1,2,2,3,94080,1.258618662,2,40,0
2021,72,12,1,2,1,4,2,,25200,0.530717926,2,70,
2021,43,12,1,1,2,1,2,,45360,1.509739616,2,40,
2021,69,12,1,2,1,4,2,,1344,0.530717926,2,60,
2021,79,13,1,2,1,1,2,4,30240,0.530717926,2,70,1
2021,39,15,1,2,1,0,1,1,67200,2.916617208,2,30,0
2021,69,14,2,2,1,6,2,4,30240,0.948720913,2,60,1
2021,65,13,1,2,1,5,2,3,,0.525722596,2,60,0
2021,64,12,1,2,1,3,2,5,25200,0.525722596,2,60,1
2021,48,16,3,2,2,0,2,,30240,0.349544532,2,40,
2021,,14,4,2,1,5,2,3,21840,0.314654665,2,,0
2021,75,15,1,2,1,5,2,4,18480,0.948720913,2,70,1
2021,27,12,1,1,1,5,1,5,9240,1.112700172,2,18,1
2021,67,13,1,1,1,3,2,,55440,0.658737702,2,60,
2021,62,12,1,2,2,0,2,,14280,0.584016316,2,60,
2021,35,10,0,1,1,1,2,1,30240,2.234792595,2,30,0
2021,46,19,4,1,1,4,2,2,25200,0.390555662,2,40,0
2021,33,18,3,1,3,2,1,3,36960,0.8525331,2,30,0
2021,,12,1,2,2,0,2,4,21840,1.366546865,2,,1
2021,50,15,2,2,1,5,2,5,30240,0.612505841,2,50,1
2021,49,16,4,2,2,2,2,3,45360,0.349544532,2,40,0
2021,39,13,0,2,1,2,2,3,15960,3.738295402,2,30,0
2021,33,16,3,2,1,5,2,5,107520,0.564839234,2,30,1
2021,46,12,1,1,2,3,1,3,,1.120149162,2,40,0
2021,85,15,2,1,1,0,2,,107520,1.177571367,2,80,
2021,62,13,1,2,2,3,2,3,21840,0.584016316,2,60,0
2021,28,17,4,2,1,0,2,1,12600,0.460525129,2,18,0
2021,30,20,4,1,,1,1,3,15960,1.327830167,2,30,0
2021,23,15,1,1,3,1,1,2,3696,1.530562713,2,18,0
2021,76,16,3,2,1,1,2,,36960,0.272638823,2,70,
2021,80,12,1,2,1,4,2,,45360,0.948720913,2,80,
2021,73,20,4,1,1,6,2,3,,0.604938434,2,70,0
2021,64,18,4,2,1,0,1,1,168736.297,0.640329964,2,60,0
2021,69,17,3,1,1,2,2,3,55440,0.907407651,2,60,0
2021,,19,4,1,2,2,2,2,107520,0.672015848,2,,0
2021,49,20,4,1,1,0,2,,107520,1.047246492,2,40,
2021,,17,4,1,1,4,2,,107520,0.302469217,2,,
2021,64,14,1,1,2,0,2,,,1.943746924,2,60,
2021,48,20,4,1,1,1,2,3,67200,0.698164328,2,40,0
2021,28,16,4,2,3,1,1,3,336,0.84018482,2,18,0
2021,39,14,1,2,2,1,2,3,,0.683273433,2,30,0
2021,26,13,1,2,,0,2,1,2352,1.991717433,2,18,0
2021,49,16,3,2,1,1,2,3,67200,0.314654665,2,40,0
2021,35,13,1,2,2,2,1,5,18480,0.683273433,2,30,1
2021,82,16,3,1,1,1,2,4,94080,0.604938434,2,80,1
2021,52,16,4,1,1,4,2,,168736.297,0.59924451,2,50,
2021,59,16,1,2,2,2,1,5,55440,1.043998073,2,50,1
2021,37,18,4,2,2,3,1,3,9240,0.307383387,2,30,0
2021,29,16,3,2,1,1,2,3,45360,0.823243006,2,18,0
2021,68,16,3,1,1,6,2,5,67200,0.604938434,2,60,1
2021,39,19,4,1,1,0,2,1,168736.297,0.701089751,2,30,0
2021,41,20,3,1,3,2,2,,80640,0.960352406,2,40,
2021,45,20,4,1,1,0,1,4,67200,0.390555662,2,40,1
2021,42,18,4,2,2,0,2,,55440,0.699089063,2,40,
2021,40,16,4,2,2,2,2,3,107520,0.627470326,2,40,0
2021,71,16,4,1,2,6,1,5,80640,0.672015848,2,70,1
2021,62,16,4,1,1,4,2,,168736.297,0.59924451,2,60,
2021,59,16,4,2,3,0,1,5,45360,0.31368303,2,50,1
2021,44,13,1,2,1,4,2,3,45360,1.64238969,2,40,0
2021,70,18,4,1,1,2,2,3,67200,0.604938434,2,70,0
2021,37,18,3,1,1,3,1,3,18480,0.784384309,2,30,0
2021,64,17,3,1,1,2,2,2,67200,0.335219557,2,60,0
2021,67,18,4,2,1,4,1,3,30240,0.272638823,2,60,0
2021,43,15,2,2,1,1,2,,30240,1.09492646,2,40,
2021,42,16,3,1,1,2,1,3,25200,0.781111324,2,40,0
2021,29,14,2,1,1,3,2,3,18480,1.989082845,2,18,0
2021,75,12,1,1,1,1,2,,67200,0.658737702,2,70,
2021,85,16,3,1,1,0,1,3,,0.604938434,2,80,0
2021,59,17,1,1,1,4,2,5,94080,1.166487591,2,50,1
2021,53,12,1,1,2,0,2,3,36960,0.724892729,2,50,0
2021,27,12,1,2,1,6,2,3,45360,1.6025224,2,18,0
2021,36,18,2,2,3,3,1,5,,1.008068449,2,30,1
2021,30,16,4,2,2,3,2,3,36960,0.914526694,2,30,0
2021,46,12,1,1,1,4,2,4,80640,1.359044616,2,40,1
2021,36,17,2,2,2,2,2,3,36960,0.683273433,2,30,0
2021,84,14,1,2,1,0,1,2,15960,1.061435853,2,80,0
2021,25,17,4,2,1,0,2,2,36960,0.921050258,2,18,0
2021,74,17,3,2,1,0,1,2,80640,0.487374065,2,70,0
2021,51,14,2,1,1,6,2,4,36960,1.957612192,2,50,1
2021,42,14,1,1,1,6,2,4,,1.359044616,2,40,1
2021,61,14,1,1,1,3,2,4,36960,1.166487591,2,60,1
2021,39,12,1,1,1,7,2,3,,2.047108853,2,30,0
2021,32,16,3,2,2,3,2,3,1344,0.702018361,2,30,0
2021,35,15,2,2,1,6,2,,67200,1.099514382,2,30,
2021,57,14,1,2,1,7,2,5,12600,1.051445191,2,50,1
2021,74,16,3,2,1,6,2,3,45360,0.487374065,2,70,0
2021,89,16,1,2,3,2,1,3,21840,1.904274299,2,80,0
2021,75,18,4,1,1,6,2,3,168736.297,0.802342323,2,70,0
2021,67,16,4,1,1,4,1,,10920,0.604938434,2,60,
2021,74,12,1,1,1,3,2,,94080,1.76635705,2,70,
2021,79,18,4,1,1,2,1,,67200,0.604938434,2,70,
2021,77,20,4,1,3,1,1,2,168736.297,1.103653323,2,70,0
2021,66,12,1,2,1,3,2,,80640,0.948720913,2,60,
2021,24,17,3,1,2,7,1,3,55440,1.269990373,2,18,0
2021,44,20,4,1,1,2,2,,168736.297,0.698164328,2,40,
2021,36,17,3,1,1,5,1,3,67200,0.929869798,2,30,0
2021,56,12,1,1,2,2,2,3,55440,1.943746924,2,50,0
2021,47,13,1,2,2,1,2,2,18480,0.680422351,2,40,0
2021,58,15,1,2,2,3,2,4,14280,0.521999036,2,50,1
2021,67,20,4,2,2,1,1,,21840,0.302869845,2,60,
2021,68,16,3,1,2,0,2,4,55440,0.672015848,2,60,1
2021,46,19,3,2,2,0,1,,168736.297,0.349544532,2,40,
2021,19,12,1,1,3,1,1,,30240,6.090050689,2,18,
2021,87,19,4,1,1,1,2,3,67200,0.604938434,2,80,0
2021,78,12,1,2,1,6,2,,10920,0.530717926,2,70,
2021,88,17,4,1,1,4,1,4,67200,0.604938434,2,80,1
2021,55,12,1,1,1,5,2,4,36960,1.166487591,2,50,1
2021,61,12,1,2,1,6,2,3,94080,0.93979117,2,60,0
2021,54,14,2,2,2,0,2,2,80640,1.384676178,2,50,0
2021,61,17,3,1,2,0,2,4,30240,0.665690564,2,60,1
2021,22,16,3,2,1,3,1,,36960,0.921050258,2,18,
2021,87,16,3,1,1,2,2,,36960,0.907407651,2,80,
2021,51,16,3,2,1,0,2,5,168736.297,0.540145273,2,50,1
2021,78,13,1,1,2,0,2,3,21840,1.308144061,2,70,0
2021,37,13,0,2,2,3,2,3,18480,1.000061715,2,30,0
2021,26,12,1,2,2,0,2,,14280,1.991717433,2,18,
2021,79,16,3,1,1,5,2,5,67200,0.338404759,2,70,1
2021,46,16,3,2,2,1,2,,55440,0.699089063,2,40,
2021,51,16,3,2,1,6,2,,45360,0.482786704,2,50,
2021,81,17,4,2,1,6,2,,67200,0.487374065,2,80,
2021,44,16,3,2,1,5,1,3,80640,0.562482341,2,40,0
2021,80,16,3,2,1,2,2,3,36960,0.487374065,2,80,0
2021,31,12,1,1,1,3,2,3,336,1.526880175,2,30,0
2021,63,16,3,1,1,2,2,,25200,0.898866765,2,60,
2021,40,12,1,2,1,4,2,,21840,1.230144682,2,40,
2021,65,17,1,1,2,5,2,2,168736.297,1.295831283,2,60,0
2021,72,12,1,1,1,6,2,,30240,1.177571367,2,70,
2021,57,18,4,2,1,1,1,3,36960,0.724180056,2,50,0
2021,66,14,2,1,1,6,2,4,45360,2.355142734,2,60,1
2021,49,13,1,2,1,2,1,5,21840,1.624758262,2,40,1
2021,40,16,4,2,1,5,1,,67200,0.741955793,2,40,
2021,42,20,4,2,1,0,2,2,107520,0.562482341,2,40,0
2021,32,20,4,2,1,1,1,,67200,0.656047515,2,30,
2021,57,18,4,2,2,3,2,,,1.340798905,2,50,
2021,73,11,0,2,2,3,2,,14280,1.542549389,2,70,
2021,76,12,1,1,,3,2,5,10920,0.658737702,2,70,1
2021,55,16,3,1,1,5,2,,107520,0.898866765,2,50,
2021,60,14,1,2,1,4,2,5,,1.409686754,2,60,1
2021,52,12,1,2,1,5,2,,45360,0.93979117,2,50,
2021,57,12,1,1,1,4,2,4,6048,0.652537397,2,50,1
2021,82,16,3,2,1,3,2,4,94080,0.487374065,2,80,1
2021,68,12,1,1,1,6,2,,18480,1.177571367,2,60,
2021,29,11,0,2,1,6,2,3,30240,2.053989842,2,18,0
2021,39,18,4,2,1,2,2,2,107520,0.282419617,2,30,0
2021,41,13,1,2,1,5,2,3,36960,1.225011682,2,40,0
2021,,19,3,2,1,3,2,2,,0.545277646,2,,0
2021,85,14,2,1,1,5,2,,25200,1.177571367,2,80,
2021,80,16,3,1,1,7,2,,7560,0.338404759,2,80,
2021,75,7,0,2,1,6,2,5,,2.777158948,2,70,1
2021,73,14,1,1,1,4,2,,45360,0.658737702,2,70,
2021,40,12,1,1,1,3,2,4,67200,2.290320263,2,40,1
2021,55,14,2,2,2,3,2,,,0.584016316,2,50,
2021,80,20,4,2,1,0,1,2,30240,0.272638823,2,80,0
2021,70,20,4,1,1,0,2,,168736.297,0.604938434,2,70,
2021,60,16,3,1,1,3,2,,168736.297,0.335219557,2,60,
2021,40,16,3,1,2,4,2,3,94080,0.778828715,2,40,0
2021,60,18,2,2,1,0,2,,25200,1.051445191,2,60,
2021,60,12,1,2,1,3,2,5,30240,1.409686754,2,60,1
2021,59,10,1,1,1,4,2,5,30240,1.305074795,2,50,1
2021,72,15,2,2,1,3,1,,25200,0.948720913,2,70,
2021,48,11,0,2,1,3,2,4,18480,1.602570774,2,40,1
2021,68,15,2,2,1,2,1,4,7560,0.474360456,2,60,1
2021,40,12,1,2,1,3,1,,1344,0.71439209,2,40,
2021,25,14,2,2,2,3,2,3,7560,1.744173325,2,18,0
2021,32,14,2,2,2,0,2,4,12600,0.683273433,2,30,1
2021,39,12,1,1,1,6,2,2,55440,1.364739235,2,30,0
2021,68,12,1,2,1,3,2,3,6048,0.616416417,2,60,0
2021,75,14,1,2,2,1,2,,5040,0.781952942,2,70,
2021,41,15,2,2,1,5,1,,,0.71141116,2,40,
2021,37,16,2,2,1,0,2,2,67200,1.230144682,2,30,0
2021,66,12,1,1,1,2,2,3,21840,0.658737702,2,60,0
2021,58,16,3,1,1,6,2,4,67200,0.670439113,2,50,1
2021,54,14,1,2,1,6,1,,18480,1.051445191,2,50,
2021,53,17,3,2,1,3,1,3,168736.297,1.056956771,2,50,0
2021,23,14,2,1,1,5,1,3,45360,3.877125413,2,18,0
2021,33,15,1,2,2,0,1,3,12600,1.418664465,2,30,0
2021,26,16,3,2,1,4,1,,,0.720924799,2,18,
2021,58,14,2,2,1,4,1,4,45360,0.411493785,2,50,1
2021,69,17,3,1,1,1,2,,168736.297,1.209876869,2,60,
2021,47,16,3,1,2,0,1,,55440,0.867723324,2,40,
2021,25,16,3,1,1,1,2,2,168736.297,1.516284221,2,18,0
2021,62,17,3,1,1,4,1,2,80640,0.696008436,2,60,0
2021,42,17,3,1,1,5,1,5,14280,0.907242473,2,40,1
2021,59,13,1,1,1,2,2,,168736.297,1.166487591,2,50,
2021,39,16,3,2,1,0,2,3,94080,0.31597312,2,30,0
2021,50,14,2,2,1,0,1,,15960,0.812379131,2,50,
2021,,12,1,1,1,0,2,4,14280,0.763440088,2,,1
2021,67,12,1,1,1,6,1,4,336,0.765108382,2,60,1
2021,54,10,1,2,2,0,2,1,,3.098371545,2,50,0
2021,30,12,1,1,1,7,2,,,0.974406272,2,30,
2021,28,15,2,2,1,2,1,3,30240,4.164854394,2,18,0
2021,84,13,1,1,1,0,2,3,45360,1.177571367,2,80,0
2021,73,16,4,2,1,2,1,2,,0.566073539,2,70,0
2021,46,16,2,1,1,1,1,3,45360,1.766035514,2,40,0
2021,43,13,1,2,1,1,2,1,55440,1.09492646,2,40,0
2021,52,17,3,2,1,3,1,,55440,0.960494946,2,50,
2021,51,19,4,2,1,6,,,168736.297,0.482786704,2,50,
2021,,16,3,2,2,1,1,,,1.200076448,2,,
2021,79,13,1,2,1,5,2,5,,0.530717926,2,70,1
2021,,17,3,2,1,4,2,4,,0.314654665,2,,1
2021,38,18,4,2,1,3,1,5,67200,1.12373689,2,30,1
2021,57,20,4,2,2,3,2,,30240,0.300019112,2,50,
2021,51,19,4,2,1,0,1,2,94080,0.473012367,2,50,0
2021,50,16,3,2,1,4,2,,67200,0.314654665,2,50,
2021,42,12,1,2,1,1,2,3,30240,1.09492646,2,40,0
2021,55,18,3,1,1,3,1,,45360,0.59924451,2,50,
2021,70,14,1,1,1,1,1,,45360,0.873697402,2,70,
2021,64,14,1,2,1,4,1,,9240,0.525722596,2,60,
2021,67,11,1,2,1,5,2,5,45360,0.948720913,2,60,1
2021,41,14,1,1,1,5,2,,55440,1.359044616,2,40,
2021,80,15,1,2,1,0,2,,18480,0.703902133,2,80,
2021,84,12,1,2,1,0,2,2,36960,1.061435853,2,80,0
2021,65,16,3,1,1,6,1,,30240,0.59924451,2,60,
2021,87,12,1,2,1,3,2,,36960,2.122871706,2,80,
2021,61,12,1,2,1,4,2,3,12600,0.525722596,2,60,0
2021,55,13,1,2,1,2,2,5,15960,1.051445191,2,50,1
2021,,16,4,2,3,3,1,,,0.838163333,2,,
2021,,12,1,1,3,4,2,5,67200,1.177571367,2,,1
2021,58,16,4,1,1,6,2,,80640,1.19848902,2,50,
2021,62,18,4,2,1,0,1,3,18480,0.270072637,2,60,0
2021,66,16,3,1,1,6,1,,45360,0.604938434,2,60,
2021,63,18,4,1,1,5,2,3,168736.297,1.498111275,2,60,0
2021,33,16,2,1,1,4,1,,36960,0.763440088,2,30,
2021,55,15,2,2,1,2,1,,67200,1.645975139,2,50,
2021,69,18,4,2,1,6,2,5,18480,0.272638823,2,60,1
2021,75,20,4,2,1,6,2,,94080,0.487374065,2,70,
2021,40,12,1,,2,2,1,2,,1.620010297,2,40,0
2021,68,20,4,1,1,5,1,4,,0.802342323,2,60,1
2021,61,12,1,2,1,1,2,5,25200,1.577167787,2,60,1
2021,82,17,0,1,1,0,1,3,21840,1.278772569,2,80,0
2021,77,12,1,2,1,5,2,4,45360,0.948720913,2,70,1
2021,53,14,2,2,1,0,2,1,168736.297,0.93979117,2,50,0
2021,72,14,1,2,1,4,2,,1344,0.530717926,2,70,
2021,,17,4,2,3,3,2,,,0.487374065,2,,
2021,31,10,1,1,1,6,2,4,30240,0.763440088,2,30,1
2021,67,18,4,2,2,0,2,3,55440,0.541415583,2,60,0
2021,79,14,2,2,1,5,2,3,,0.948720913,2,70,0
2021,67,17,3,2,1,2,1,,67200,0.487374065,2,60,
2021,74,15,1,2,1,0,2,3,36960,0.530717926,2,70,0
2021,70,16,3,2,1,6,2,5,168736.297,0.487374065,2,70,1
2021,77,12,1,2,1,6,2,5,21840,0.530717926,2,70,1
2021,65,20,4,1,1,2,2,4,,0.59924451,2,60,1
2021,52,12,1,2,1,3,1,,12600,1.221228915,2,50,
2021,21,11,0,,,3,2,,21840,2.62416812,2,18,
2021,79,14,1,2,1,1,2,,18480,0.530717926,2,70,
2021,46,16,3,2,1,2,2,3,,0.314654665,2,40,0
2021,81,16,3,2,1,5,2,3,36960,0.272638823,2,80,0
2021,58,12,1,2,1,6,2,5,21840,1.051445191,2,50,1
2021,27,9,0,2,1,3,1,3,7560,2.62416812,2,18,0
2021,28,8,0,2,1,0,1,,,1.740244153,2,18,
2021,52,18,4,2,,3,2,,67200,0.711331698,2,50,
2021,,14,2,2,2,2,1,2,36960,1.053917973,2,,0
2021,26,13,1,2,2,5,2,2,25200,2.98757615,2,18,0
2021,34,16,3,1,1,5,2,4,80640,0.701089751,2,30,1
2021,70,8,0,2,1,5,2,3,45360,1.388579474,2,70,0
2021,75,15,1,1,1,3,2,,5040,1.177571367,2,70,
2021,45,16,3,1,2,2,1,,67200,0.775578912,2,40,
2021,49,14,2,2,1,5,2,,45360,0.612505841,2,40,
2021,38,17,3,1,1,3,2,,,0.819305744,2,30,
2021,40,14,1,1,1,6,2,,45360,1.202468019,2,40,
2021,46,12,1,2,2,0,2,2,18480,1.07170966,2,40,0
2021,53,16,3,2,1,6,2,5,168736.297,0.638073073,2,50,1
2021,57,14,1,2,2,0,2,,7560,1.839727711,2,50,
2021,43,11,0,2,1,6,2,,21840,2.3696686,2,40,
2021,53,16,3,1,1,2,2,,55440,0.527992704,2,50,
2021,57,0,0,1,1,3,2,,45360,0.841514359,2,50,
2021,38,16,2,2,1,5,2,3,6048,0.541938562,2,30,0
2021,,,,1,1,3,2,1,,1.534799872,2,,0
2021,74,12,1,1,2,0,2,5,30240,1.152602166,2,70,1
2021,61,13,1,1,1,6,2,5,55440,1.027789036,2,60,1
2021,67,12,1,1,1,5,2,5,36960,0.580411993,2,60,1
2021,40,19,4,1,,3,2,5,80640,0.617728268,2,40,1
2021,86,18,4,1,1,2,1,2,67200,0.533009605,2,80,0
2021,71,12,1,2,1,3,2,3,36960,0.467614118,2,70,0
2021,25,20,3,1,2,3,2,,1344,1.118985055,2,18,
2021,51,16,3,2,1,5,2,,21840,0.237960264,2,50,
2021,64,13,1,2,1,3,1,3,,0.828047437,2,60,0
2021,68,9,1,2,1,7,2,,3696,0.62020625,2,60,
2021,64,12,1,1,2,0,2,3,36960,0.638701007,2,60,0
2021,60,12,1,2,1,5,2,,15960,0.828047437,2,60,
2021,73,12,1,1,1,4,2,5,15960,1.037554921,2,70,1
2021,45,12,1,1,1,2,1,3,94080,1.588203305,2,40,0
2021,60,14,1,2,1,2,2,,15960,0.828047437,2,60,
2021,29,16,3,2,1,4,2,3,45360,0.405767436,2,18,0
2021,27,16,3,1,1,6,2,3,55440,0.503646655,2,18,0
2021,51,16,3,1,1,5,1,4,168736.297,1.055985408,2,50,1
2021,54,16,3,2,1,6,2,,168736.297,0.425382048,2,50,
2021,35,13,1,2,1,5,1,3,67200,0.848372705,2,30,0
2021,37,20,4,2,3,1,1,,168736.297,0.907967304,2,30,
2021,50,16,4,2,1,5,2,,45360,0.831724103,2,50,
2021,36,12,1,2,1,1,2,3,21840,1.083877125,2,30,0
2021,59,14,2,2,1,3,2,3,,0.463212746,2,50,0
2021,62,11,0,2,1,4,1,5,3696,0.677973577,2,60,1
2021,69,16,3,1,1,5,2,,168736.297,0.266504803,2,60,
2021,49,14,1,2,1,2,2,,30240,1.079354453,2,40,
2021,75,18,4,1,1,2,2,2,30240,0.533009605,2,70,0
2021,67,12,1,2,1,3,1,5,7560,0.467614118,2,60,1
2021,,,0,,1,,,,,0.677973577,2,,
2021,28,12,1,2,1,2,2,3,3024,1.047615157,2,18,0
2021,62,16,3,2,1,6,2,5,30240,0.237960264,2,60,1
2021,62,17,4,2,1,1,2,3,36960,0.425382048,2,60,0
2021,34,12,1,2,1,5,2,,,0.968779124,2,30,
2021,70,16,3,2,1,1,1,,21840,0.240221324,2,70,
2021,31,13,1,2,1,3,2,3,4368,0.541938562,2,30,0
2021,31,8,0,2,3,3,2,4,18480,1.116291155,2,30,1
2021,74,16,3,1,1,2,2,,45360,0.533009605,2,70,
2021,33,14,1,2,1,5,2,,,0.848372705,2,30,
2021,41,12,1,1,1,5,2,,1344,0.669858164,2,40,
2021,76,12,1,1,1,6,2,,45360,1.037554921,2,70,
2021,41,16,3,2,1,6,2,5,67200,0.495601657,2,40,1
2021,68,12,1,1,1,5,2,5,45360,1.037554921,2,60,1
2021,71,14,1,1,2,2,2,3,36960,1.152602166,2,70,0
2021,47,14,1,2,1,5,2,,45360,0.964736719,2,40,
2021,36,12,1,2,1,3,2,3,15960,0.541938562,2,30,0
2021,73,15,1,2,1,0,2,2,107520,0.83591541,2,70,0
2021,69,11,0,2,1,5,2,,30240,1.223473589,2,60,
2021,39,14,1,2,1,0,2,3,30240,1.453168686,2,30,0
2021,75,16,3,2,1,6,2,4,55440,0.240221324,2,70,1
2021,35,12,1,2,1,5,2,3,12600,0.968779124,2,30,0
2021,45,12,1,1,1,5,2,4,21840,1.339716329,2,40,1
2021,53,16,3,1,1,5,2,,168736.297,0.590722075,2,50,
2021,52,15,2,2,1,6,2,5,45360,0.828047437,2,50,1
2021,55,9,0,2,1,3,2,3,15960,1.211957762,2,50,0
2021,,,0,,1,,,,,1.211957762,2,,
2021,37,12,1,2,1,4,2,,7560,0.968779124,2,30,
2021,49,12,1,1,1,4,2,,45360,0.669858164,2,40,
2021,82,15,3,2,2,0,2,1,,0.715559692,2,80,0
2021,41,16,3,1,1,5,2,4,80640,0.688235058,2,40,1
2021,,,0,,2,,,1,,1.284262654,2,,0
2021,67,16,3,1,1,4,2,,21840,0.29816751,2,60,
2021,51,18,4,2,1,4,1,4,55440,0.475920528,2,50,1
2021,52,18,4,2,2,4,1,5,67200,0.945099407,2,50,1
2021,72,14,2,2,2,0,2,,45360,1.392906379,2,70,
2021,71,16,3,2,1,1,2,,45360,0.42942396,2,70,
