year,age,income,vpsu,vstrat,wtssnrps,education_cat_High school or less,education_cat_Master's,education_cat_No schooling,education_cat_Ph. D/Doctorate,president_cat_Trump,sex_cat_Male,race_cat_Other,race_cat_White,party_cat_Independent,party_cat_Republican,language_cat_Yes,attitude_cat_Increased a lot,attitude_cat_Reduced a little,attitude_cat_Reduced a lot,attitude_cat_Remained the same,immigration_cat_Stay same and Increase
2014,66.0,10161.25,2,3138,1.322586453,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,87.0,,2,3138,1.633539122,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2014,55.0,103460.0,2,3138,0.726893654,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014,54.0,33255.0,1,3139,1.065658469,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2014,63.0,103460.0,1,3139,1.105280897,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2014,26.0,,1,3139,0.456992222,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2014,67.0,103460.0,1,3139,0.896625728,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2014,81.0,20322.5,1,3139,0.53726026,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2014,73.0,,1,3139,0.492362947,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2014,78.0,,1,3139,0.789749501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,77.0,40645.0,1,3139,0.896625728,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
2014,47.0,49882.5,1,3139,0.930839918,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
2014,62.0,88680.0,1,3139,1.356792542,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2014,83.0,33255.0,1,3139,0.789749501,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,41.0,103460.0,1,3139,1.186321877,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,44.0,160742.2179,1,3139,1.297291641,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
2014,54.0,88680.0,1,3139,1.302139227,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2014,57.0,20322.5,1,3139,0.405904091,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,26.0,73900.0,1,3139,1.811710089,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,60.0,24017.5,1,3139,0.682461392,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2014,30.0,17551.25,1,3139,0.476790701,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2014,72.0,40645.0,1,3139,0.920843917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2014,68.0,13856.25,1,3139,1.026763544,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,46.0,33255.0,1,3139,0.661470427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014,59.0,8313.75,1,3139,0.78397533,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
2014,77.0,24017.5,1,3139,1.004813309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,59.0,10161.25,1,3139,0.38658166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2014,47.0,,1,3139,1.469381317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,51.0,103460.0,1,3139,1.055986437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,42.0,40645.0,1,3139,0.710846878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,75.0,24017.5,1,3139,0.758648609,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
2014,66.0,12008.75,1,3139,0.406561339,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2014,25.0,15703.75,1,3139,1.367815099,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2014,34.0,8313.75,1,3139,0.307524188,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2014,25.0,40645.0,1,3139,1.393075153,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,78.0,17551.25,1,3139,0.628121009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,21.0,73900.0,1,3139,1.207806726,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2014,73.0,27712.5,1,3139,0.884146131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,29.0,8313.75,1,3139,0.951075992,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2014,35.0,40645.0,1,3139,0.871666615,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2014,31.0,20322.5,1,3139,1.622804739,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
2014,58.0,13856.25,1,3139,0.495858172,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2014,65.0,88680.0,1,3139,1.095330656,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2014,62.0,33255.0,1,3139,1.354486149,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
2014,21.0,17551.25,1,3139,2.083470894,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2014,59.0,33255.0,1,3139,0.330504212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21.0,,1,3139,1.639591832,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2014,45.0,24017.5,1,3139,0.824879223,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2014,52.0,8313.75,1,3139,0.958876022,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
2014,76.0,60967.5,1,3139,0.896090922,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2014,21.0,,1,3139,1.576626412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,42.0,24017.5,1,3139,0.53299225,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,58.0,27712.5,1,3139,0.661008424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,42.0,20322.5,1,3139,0.75594641,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,67.0,24017.5,1,3139,1.787393339,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2014,19.0,160742.2179,1,3139,1.358418342,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2014,65.0,33255.0,1,3139,1.095330656,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,36.0,103460.0,1,3139,2.02481874,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
2014,37.0,60967.5,1,3139,1.2958991,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
2014,64.0,,1,3139,0.725760013,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2014,33.0,20322.5,1,3139,0.714684618,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,30.0,60967.5,1,3139,0.77407958,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,50.0,88680.0,1,3139,1.225509764,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,89.0,40645.0,1,3139,0.635765791,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2014,66.0,49882.5,1,3139,5.34468136,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2014,60.0,160742.2179,1,3139,1.275085353,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
2014,52.0,8313.75,2,3139,1.187332465,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
2014,33.0,27712.5,2,3139,2.950188937,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2014,45.0,49882.5,2,3139,0.540382863,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
2014,21.0,49882.5,2,3139,2.195151897,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2014,32.0,40645.0,2,3139,1.110641762,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,78.0,40645.0,2,3139,1.440238037,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,41.0,49882.5,2,3139,0.771021197,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,59.0,49882.5,2,3139,0.526290241,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,32.0,27712.5,2,3139,1.942903093,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2014,44.0,88680.0,2,3139,1.088735204,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2014,27.0,49882.5,2,3139,5.747984504,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2014,38.0,20322.5,2,3139,2.232957245,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
2014,32.0,20322.5,2,3139,0.391727499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2014,34.0,40645.0,2,3139,1.328084625,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2014,64.0,73900.0,2,3139,1.491066569,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1
2014,26.0,60967.5,2,3139,1.206492535,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
2014,39.0,20322.5,2,3139,1.117837838,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2014,19.0,88680.0,2,3139,3.787660113,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2014,47.0,88680.0,2,3139,1.404080967,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2014,39.0,160742.2179,2,3139,1.568302908,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2014,28.0,24017.5,1,3140,1.972986585,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
2014,39.0,60967.5,1,3140,0.402528348,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2014,55.0,49882.5,1,3140,0.37902947,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
2014,71.0,,1,3140,0.950566669,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2014,65.0,,1,3140,0.691355562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,64.0,60967.5,1,3140,1.282659148,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2014,33.0,49882.5,1,3140,0.402528348,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2014,43.0,60967.5,1,3140,0.890672363,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,80.0,24017.5,1,3140,0.877629891,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2014,70.0,8313.75,1,3140,0.501688639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,43.0,40645.0,1,3140,0.522624121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,38.0,369.5,1,3140,0.542390506,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2014,23.0,10161.25,1,3140,0.868905007,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2014,71.0,27712.5,1,3140,0.569581799,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,31.0,60967.5,1,3140,0.932649204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2014,51.0,10161.25,1,3140,0.325638822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2014,38.0,27712.5,1,3140,1.399261228,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,49.0,20322.5,1,3140,0.753611376,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2014,50.0,40645.0,1,3140,1.160522248,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,39.0,60967.5,1,3140,1.129477564,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2014,80.0,,1,3140,0.525000084,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2014,50.0,73900.0,1,3140,0.855106099,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2014,47.0,33255.0,1,3140,0.690634215,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2014,49.0,,1,3140,1.507222752,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,28.0,6651.0,1,3140,1.1278387,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2014,89.0,15703.75,1,3140,1.755259782,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2014,34.0,24017.5,1,3140,0.676785631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,50.0,369.5,1,3140,0.62595583,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,33.0,12008.75,1,3140,1.353571263,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,39.0,49882.5,2,3140,0.81630021,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
2014,56.0,60967.5,2,3140,0.66037346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,48.0,49882.5,2,3140,2.385144102,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
2014,55.0,,2,3140,0.9522426,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,47.0,33255.0,2,3140,0.618360275,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
2014,52.0,73900.0,2,3140,0.522903769,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2014,22.0,10161.25,2,3140,1.425631275,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2014,66.0,24017.5,2,3140,0.51199122,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
2014,20.0,40645.0,2,3140,1.99876473,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2014,76.0,4803.5,2,3140,1.058547095,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,27.0,24017.5,2,3140,0.732219453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,42.0,17551.25,2,3140,1.224790564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,48.0,20322.5,2,3140,0.654879161,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2014,53.0,20322.5,2,3140,0.348530906,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,37.0,27712.5,2,3140,0.33920749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,87.0,,2,3140,0.634283926,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2014,30.0,27712.5,2,3140,0.370138951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,76.0,33255.0,2,3140,0.577536643,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2014,30.0,4064.5,2,3140,0.420229586,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014,38.0,10161.25,2,3140,0.906191863,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2014,45.0,,2,3140,4.196092493,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2014,25.0,73900.0,2,3140,2.138886261,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,49.0,13856.25,2,3140,0.544652806,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2014,36.0,160742.2179,2,3140,1.336104794,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,49.0,33255.0,1,3141,0.510839453,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,57.0,73900.0,1,3141,1.067637753,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2014,26.0,49882.5,1,3141,2.722612559,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2014,20.0,,1,3141,1.648269768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,42.0,49882.5,1,3141,0.631267944,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,35.0,49882.5,1,3141,0.706876296,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2014,63.0,13856.25,1,3141,0.376114908,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
2014,51.0,13856.25,1,3141,1.055362566,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2014,50.0,10161.25,1,3141,0.376114908,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2014,51.0,12008.75,1,3141,0.350847431,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2014,67.0,13856.25,1,3141,0.401846921,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,29.0,40645.0,1,3141,1.448275405,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2014,30.0,88680.0,1,3141,0.666607999,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,27.0,24017.5,1,3141,1.025640608,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2014,66.0,40645.0,1,3141,1.824914294,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2014,19.0,12008.75,1,3141,0.95673786,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,67.0,24017.5,1,3141,0.775007791,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,55.0,33255.0,1,3141,0.603287804,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2014,31.0,49882.5,1,3141,0.587149484,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2014,39.0,6651.0,1,3141,0.266234029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,31.0,369.5,1,3141,0.266234029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,45.0,6651.0,1,3141,0.673149788,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014,51.0,4803.5,1,3141,0.284617702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2014,72.0,369.5,1,3141,0.322048733,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,41.0,,2,3141,0.639554544,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,52.0,49882.5,2,3141,0.916789167,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,52.0,27712.5,2,3141,0.947652485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,43.0,60967.5,2,3141,0.735686443,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2014,25.0,15703.75,2,3141,0.604597666,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,39.0,33255.0,2,3141,0.574356147,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2014,25.0,20322.5,2,3141,0.93158346,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2014,29.0,60967.5,2,3141,0.969268838,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
2014,73.0,15703.75,2,3141,0.828779574,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2014,22.0,4064.5,2,3141,2.020954263,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
2014,60.0,24017.5,2,3141,0.50343527,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,26.0,1478.0,2,3141,0.742176587,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1
2014,26.0,8313.75,2,3141,0.919450687,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
2014,56.0,12008.75,2,3141,0.957728367,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2014,43.0,20322.5,2,3141,0.886943831,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,56.0,73900.0,2,3141,0.457601299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
2014,70.0,8313.75,2,3141,0.522802329,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,67.0,4064.5,2,3141,0.433146994,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
2014,33.0,10161.25,2,3141,0.673952472,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
2014,36.0,24017.5,2,3141,0.86153422,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2014,43.0,40645.0,2,3141,0.398725115,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1
2014,32.0,24017.5,2,3141,1.074233101,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2014,36.0,88680.0,2,3141,0.551737597,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2014,63.0,160742.2179,2,3141,0.441522379,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2014,49.0,73900.0,2,3141,0.954921004,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014,22.0,33255.0,1,3142,2.493371693,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2014,64.0,60967.5,1,3142,1.066901828,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2014,56.0,,1,3142,1.844504707,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2014,53.0,,1,3142,2.77515311,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2014,43.0,160742.2179,1,3142,0.750394444,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,61.0,15703.75,1,3142,0.304722323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,50.0,73900.0,1,3142,0.395608672,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2014,44.0,40645.0,1,3142,0.703480659,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2014,21.0,49882.5,1,3142,1.176929911,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2014,53.0,160742.2179,1,3142,0.720429747,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2014,76.0,27712.5,1,3142,0.461216945,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,62.0,88680.0,1,3142,0.480187843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,60.0,24017.5,1,3142,0.326667943,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2014,29.0,160742.2179,1,3142,0.98228226,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
2014,62.0,20322.5,1,3142,0.801906669,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2014,43.0,15703.75,1,3142,0.899276256,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2014,68.0,27712.5,1,3142,0.806830663,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2014,50.0,40645.0,1,3142,1.066901828,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,35.0,17551.25,1,3142,1.072105901,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2014,45.0,20322.5,1,3142,1.573150478,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2014,57.0,24017.5,1,3142,0.431683211,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,26.0,10161.25,1,3142,0.588585857,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,64.0,40645.0,1,3142,0.692419286,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,62.0,88680.0,1,3142,0.634555774,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2014,55.0,20322.5,1,3142,0.416275246,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,50.0,24017.5,1,3142,0.914354787,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2014,50.0,8313.75,1,3142,0.585866445,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,73.0,27712.5,2,3142,1.649492506,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2014,61.0,,2,3142,0.969253263,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,21.0,2586.5,2,3142,1.793557904,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,76.0,24017.5,2,3142,1.070520637,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2014,79.0,60967.5,2,3142,0.942916438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,32.0,20322.5,2,3142,0.343044368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,53.0,33255.0,2,3142,0.352957343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,53.0,13856.25,2,3142,1.973158612,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,54.0,24017.5,2,3142,0.323018056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,62.0,20322.5,2,3142,0.342094734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,,,2,3142,0.484626631,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2014,51.0,40645.0,2,3142,0.565072197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2014,32.0,40645.0,2,3142,0.286250844,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2014,22.0,49882.5,2,3142,0.58200954,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2014,47.0,160742.2179,2,3142,2.08729059,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2014,67.0,40645.0,2,3142,1.649492506,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2014,20.0,,2,3142,1.746028619,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2014,45.0,60967.5,2,3142,1.618501212,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2014,37.0,40645.0,1,3143,0.29818587,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,57.0,40645.0,1,3143,0.419231033,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2014,25.0,8313.75,1,3143,0.571607722,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2014,29.0,40645.0,1,3143,0.380993539,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014,44.0,369.5,1,3143,0.653973993,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2014,21.0,1478.0,1,3143,0.714226532,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
2014,49.0,33255.0,1,3143,0.395893302,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2014,51.0,27712.5,1,3143,0.369259423,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,66.0,10161.25,1,3143,1.807497722,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,37.0,24017.5,1,3143,2.218219732,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
2014,46.0,,1,3143,1.224389175,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,50.0,33255.0,1,3143,0.49462006,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,40.0,88680.0,1,3143,1.561951084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,26.0,15703.75,1,3143,0.462072838,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2014,83.0,33255.0,1,3143,1.256824558,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2014,78.0,60967.5,1,3143,0.848675834,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2014,50.0,60967.5,1,3143,1.063651087,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2014,31.0,60967.5,1,3143,0.71413598,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,63.0,8313.75,1,3143,2.105901749,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
