year,wrkstat,hrs1,hrs2,marital,martype,agewed,divorce,widowed,childs,age,degree,padeg,madeg,spdeg,major1,sex,race,born,parborn,babies,preteen,teens,adults,income,rincome,region,attend,postlife,happy,hapmar,health,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,mannersy,successy,honesty,cleany,judgmeny,controly,roley,amicably,obeysy,responsy,considey,interesy,studiouy,mannersz,successz,honestz,cleanz,judgmenz,controlz,rolez,amicablz,obeysz,responsz,considez,interesz,studiouz,obey,popular,thnkself,workhard,helpoth,chldsex,chldsex1,agedchld,partfull,jobinc,jobpay,sexeduc,arrest,loclived,god,racpromo,impfinan,kdeduc1,kdeduc2,kdeduc3,kdeduc4,kdeduc5,kdeduc6,kdeduc7,kdeduc8,kdeduc9,meltpot,hspasn10,immecon,immunemp,immunite,obrespct,balwkfam,hapfeel,sad,worried,showangr,angrywrk,wkfambiz,fambiz,typeorg,hlthinsr,mntlcare,immcrmup,immnew,immnojob,numcntct,numprobs,howfree,rhowfree,ethimp,ethdiff,wrktype,yearsjob,wkvsfam,famvswk,secondwk,overwork,wkracism,physhlth,height,misswork,natmeet,ownhh1,numemps,compwage,startbiz,ownbiz,numown,yearbiz,paidemps,bizgross,bizshare,owninc,whybiz,numemps5,agecmeus,marunion,hssexed,localgvt,unhappy,meovrwrk,jobvsfam,happy7,famwkbst,famwklst,educemp,hiinc,workweek,numemply,hapunhap,obeythnk,comtype,livecom1,citizen,parcit,ethclose,immimp,immcult,immeduc,immassim,chldeduc,hrdshp6,ethnic,uscitzn,famgen,talkspvs,wtssall
2018,2,20,,3,,,,2,1,71,4,4,4,,35,2,1,2,8,0,0,0,1,11,11,3,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,2,2,2,2,2,,61,0,,,,3,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,23,1,1,,0.471498555
2018,1,40,,1,1,,2,2,0,28,1,,1,1,,2,1,1,0,0,0,0,2,12,12,3,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,3,1,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,3,2,3,2,0,69,0,1,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,11,,1,,0.94299711
2018,1,40,,5,,,,,0,46,3,1,3,,16,1,2,1,0,0,0,0,1,12,12,3,0,2,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,2,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,2,3,2,2,1,2,73,0,1,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0.471498555
2018,1,42,,1,1,,1,2,4,47,0,1,1,1,,1,1,1,0,0,0,0,2,12,11,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,2,1,,,,1,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,2,2,2,3,2,0,69,0,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,14,,1,,0.94299711
2018,1,37,,2,,,2,,0,65,1,1,1,,,2,1,1,0,0,0,0,1,12,12,3,3,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,4,4,1,4,2,30,61,0,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,15,,1,,0.471498555
2018,1,33,,5,,,,,0,18,1,1,1,,,1,1,1,0,0,0,0,3,12,,3,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,3,3,2,3,2,0,66,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,3.53845194
2018,1,50,,1,1,,2,2,3,57,1,,0,3,,2,2,1,0,0,0,0,1,12,12,3,5,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,2,2,2,3,2,3,65,1,,,,5,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,1,,1,,0.471498555
2018,2,14,,2,,,2,,1,65,3,1,0,,9,2,1,1,0,0,0,0,1,10,5,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,2,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,2,3,2,3,2,0,64,0,2,,,2,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,9,,1,,0.471498555
2018,2,20,,5,,,,,1,25,1,,1,,,2,2,1,0,1,0,0,2,10,10,3,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,5,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,0,62,2,2,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.94299711
2018,1,60,,5,,,,,0,30,1,,1,,,1,2,1,0,0,0,0,1,12,12,3,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,1,4,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,2,1,2,0,68,0,1,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,97,,1,,0.471498555
2018,3,,40,5,,,,,2,37,1,1,1,,,2,2,1,0,0,0,0,1,12,,3,2,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,2,2,4,1,14,69,30,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,4,,1,,0.471498555
2018,5,,,1,1,,2,2,2,68,1,0,0,3,,2,1,1,0,0,0,0,2,12,,3,7,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,1,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,15,,1,,0.94299711
2018,1,48,,3,,,,2,3,47,1,1,1,,,1,1,1,0,0,0,0,2,12,12,3,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,3,2,3,2,0,68,0,1,,,5,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,8,,1,,0.94299711
2018,7,,,5,,,,,0,61,0,,,,,1,1,1,0,0,0,0,1,9,,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,4,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,1,,0.471498555
2018,1,40,,5,,,,,0,23,1,1,0,,,1,3,2,8,0,0,0,2,12,11,9,5,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,3,2,3,2,8,64,0,2,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,25,2,3,,0.94299711
2018,1,40,,5,,,,,0,27,1,4,1,,,1,1,1,0,0,0,0,1,12,12,9,0,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,3,2,3,2,0,71,0,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,1,,0.471498555
2018,1,54,,5,,,,,0,19,1,3,2,,,1,1,1,0,0,0,0,3,12,,9,0,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,1,3,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,3,2,1,3,2,3,72,0,1,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,26,,2,,1.414495664
2018,1,45,,1,1,,2,1,0,54,3,1,2,2,43,1,1,1,0,0,0,0,2,12,12,9,7,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,3,1,2,2,1,70,1,,,,4,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,14,,1,,0.94299711
2018,6,,,1,2,,2,2,0,34,2,,1,3,36,2,1,1,0,0,0,0,2,12,5,9,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,1,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.94299711
2018,5,,,2,,,2,,3,89,4,0,0,,16,2,1,1,0,0,0,0,1,12,,9,7,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,11,,1,,0.471498555
2018,4,,,1,1,,2,2,1,34,1,0,0,4,,1,3,1,2,0,0,0,2,12,12,9,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,17,,1,,0.94299711
2018,5,,,1,1,,1,2,6,64,3,1,1,3,17,1,1,1,0,0,0,0,3,,,9,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,14,,2,,1.414495664
2018,1,40,,1,1,,2,2,2,36,3,1,3,3,1,2,1,1,0,,,0,2,12,12,9,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,3,2,2,4,2,0,67,2,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,14,,2,,0.94299711
2018,7,,,3,,,,2,3,42,3,1,1,,40,2,1,1,0,0,0,0,2,12,12,9,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,2,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,6,,1,,0.94299711
2018,2,40,,1,1,,2,2,0,44,2,1,1,2,62,2,3,2,8,0,0,0,2,,3,9,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,1,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,4,4,1,3,2,10,62,0,1,,0,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,16,2,1,,0.94299711
2018,1,40,,2,,,2,,2,44,1,1,2,,,1,1,1,0,0,0,0,2,,,9,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,4,1,1,2,1,70,0,,,15,4,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,11,,1,,2.35896796
2018,1,45,,5,,,,,0,43,3,,1,,63,1,1,1,0,0,0,0,2,,12,9,0,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,2,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.75,3,2,2,3,2,7,71,0,1,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,33,,1,,0.94299711
2018,5,,,2,,,2,,3,77,3,1,1,,16,2,1,1,0,0,0,0,1,12,,9,7,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,11,,1,,0.471498555
2018,1,40,,3,,,,2,2,43,1,,1,,,1,1,1,0,0,0,0,1,,,9,2,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,1,3,2,3,2,3,70,1,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,15,,1,,0.471498555
2018,2,16,,3,,,,2,2,36,1,,2,,,1,1,1,0,0,1,0,3,12,12,9,3,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,1,2,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,3,2,3,2,7,70,5,1,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,19,,2,,1.414495664
2018,2,24,,5,,,,,0,30,3,1,2,,14,1,1,1,0,0,0,0,1,12,9,9,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,4,2,1,2,2,70,0,3,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.471498555
2018,3,,40,3,,,,2,3,58,3,1,1,,23,1,1,1,0,0,0,0,1,12,12,9,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,2,4,,,,1,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.75,2,3,2,3,2,2,74,0,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,14,,1,,0.471498555
2018,5,,,3,,,,2,2,89,3,1,0,,9,2,1,1,1,0,0,0,2,12,,9,2,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,19,,1,,0.94299711
2018,8,,,5,,,,,0,62,1,1,1,,,1,1,1,0,0,0,0,1,9,,9,0,2,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,1,,0.471498555
2018,2,27,,2,,,2,,1,76,1,,,,,2,1,1,0,0,0,0,1,9,,9,0,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.25,4,4,2,3,2,3,56,0,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,14,,1,,0.471498555
2018,3,,40,1,1,,2,2,3,51,2,2,1,1,9,2,1,1,0,0,0,0,2,12,12,9,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,4,3,2,1,2,4,66,0,2,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.94299711
2018,1,68,,5,,,,,0,27,2,4,,,19,2,1,1,0,0,0,0,3,12,10,9,2,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.75,2,4,1,3,2,0,65,0,1,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,11,,1,,1.414495664
2018,5,,,1,1,,1,2,0,73,1,0,1,3,,1,1,1,1,0,0,0,2,12,,9,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,4,,1,,0.94299711
2018,1,50,,5,,,,,0,28,0,1,1,,,1,1,1,1,0,0,0,4,12,12,9,0,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,1,3,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,4,4,2,3,2,0,69,0,1,,0,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,29,,1,,1.885994219
2018,1,40,,1,1,,2,2,0,34,3,1,1,2,42,1,1,1,0,0,0,0,2,12,12,9,0,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,1,2,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,1,3,2,2,73,0,1,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,17,,1,,0.94299711
2018,7,,,5,,,,,6,40,1,0,1,,,2,1,1,0,1,1,1,1,10,,8,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,2,1,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,17,,2,,0.471498555
2018,1,40,,1,1,,2,2,1,35,3,1,0,1,42,2,1,2,8,0,1,0,2,12,12,8,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,2,2,2,2,0,61,1,1,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,17,1,2,,0.94299711
2018,1,50,,2,,,1,,0,70,1,1,0,,,1,1,1,0,0,0,0,1,12,,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,2,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,2,2,2,3,2,1,67,0,2,,,3,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,11,,1,,0.471498555
2018,5,,,2,,,2,,3,82,1,0,0,,,2,1,1,0,0,0,0,1,12,,8,0,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,41,,1,,0.471498555
2018,2,32,,3,,,,2,4,52,2,0,0,,7,2,1,1,0,0,0,1,2,10,10,8,4,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,2,3,2,0,63,0,,,0,5,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,17,,2,,0.94299711
2018,1,48,,3,,,,2,1,56,1,1,,,,1,1,1,0,0,0,0,2,12,12,8,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,2,1,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,4,1,2,2,10,68,0,2,,,4,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,24,,2,,0.94299711
2018,3,,40,1,1,,1,2,0,46,1,1,1,3,,2,1,1,0,0,0,0,2,12,12,8,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,1,3,1,3,2,30,65,7,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,14,,1,,0.94299711
2018,2,11,,1,1,,2,2,3,33,1,1,1,1,,2,1,1,0,0,0,0,2,12,9,8,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,2,1,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,3,2,2,4,2,0,63,0,1,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,30,,1,,0.94299711
2018,2,24,,5,,,,,0,23,0,0,0,,,2,3,1,8,0,0,0,2,12,9,8,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,2,3,2,0,60,0,,,,3,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,20,,2,,0.94299711
2018,1,42,,1,1,,2,2,2,48,1,0,1,1,,1,1,1,0,0,1,1,2,12,12,8,0,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,1,3,2,7,71,7,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,11,,2,,2.35896796
2018,1,42,,3,,,,2,2,55,2,3,2,,18,1,1,1,0,0,1,0,1,12,12,8,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,2,4,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,2,2,2,2,2,0,72,0,2,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,41,,2,,0.471498555
2018,7,,,3,,,,2,0,56,1,1,1,,,2,1,1,0,0,0,0,1,9,,8,0,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,97,,1,,0.471498555
2018,5,,,1,1,,1,2,2,74,3,0,0,4,16,2,1,1,0,0,0,0,2,,,8,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,8,,1,,0.94299711
2018,1,38,,5,,,,,3,28,1,1,4,,,2,1,1,0,0,2,1,1,12,12,8,0,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,3,2,3,2,0,64,0,,,,4,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,2,,0.471498555
2018,1,32,,1,1,,2,2,2,24,1,1,3,3,,2,2,2,0,0,0,0,3,12,11,8,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,2,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,2,1,3,2,2,64,0,1,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1.414495664
2018,5,,,1,1,,2,2,2,62,3,1,1,1,44,1,2,1,0,0,0,0,2,12,,8,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,1,,1,,0.94299711
2018,2,15,,2,,,2,,2,74,2,1,1,,49,2,2,1,0,0,0,0,2,11,,8,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,4,3,2,4,2,2,64,0,2,,0,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,22,,3,,0.94299711
