age,age_cat,coninc,coninc_quantiles,degree,ethnic,hs_or_college,race,region,sex,talkspvs,year,vstrat,vpsu,wtsscomp
40,40-49,68516.25,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,West South Central,Male,,2008,2223.0,2.0,1.313234254
84,70+,9343.125,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2008,2223.0,2.0,0.875489503
56,50-59,4567.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2008,2223.0,2.0,0.875489503
20,18-29,83050.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2008,2223.0,2.0,1.313234254
28,18-29,68516.25,"(60354.0, 180386.0]",College,Mexico,Some college,Other,West South Central,Male,,2008,2223.0,2.0,1.313234254
28,18-29,9343.125,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2008,2223.0,2.0,0.437744751
30,30-39,22838.75,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Male,,2008,2223.0,2.0,0.875489503
28,18-29,26991.25,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2008,2223.0,2.0,0.875489503
44,40-49,56058.75,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2008,2223.0,2.0,2.135340251
21,18-29,11419.375,"(335.999, 18455.0]",HS or assoc,Mexico,Some college,Other,West South Central,Female,,2008,2223.0,2.0,0.875489503
86,70+,4567.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2008,2223.0,2.0,0.875489503
42,40-49,3737.25,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2008,2223.0,2.0,0.875489503
36,30-39,68516.25,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2008,2224.0,1.0,0.875489503
28,18-29,15571.875,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2008,2224.0,2.0,0.875489503
38,30-39,22838.75,"(18455.0, 36306.0]",College,Africa,Some college,Black,South Atlantic,Male,,2008,2224.0,2.0,0.875489503
44,40-49,,,No degree,Africa,HS or less,Black,South Atlantic,Male,,2008,2224.0,2.0,0.875489503
82,70+,,,HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2008,2224.0,2.0,0.875489503
51,50-59,5398.25,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2008,2224.0,2.0,0.437744751
26,18-29,26991.25,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Female,,2008,2225.0,1.0,0.437744751
34,30-39,45677.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2008,2225.0,2.0,1.313234254
19,18-29,56058.75,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2008,2225.0,2.0,1.313234254
83,70+,,,No degree,Mexico,HS or less,Other,Pacific,Male,,2008,2225.0,2.0,2.135340251
55,50-59,,,No degree,Mexico,HS or less,White,Pacific,Male,,2008,2225.0,2.0,0.875489503
30,30-39,6228.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2008,2225.0,2.0,0.437744751
26,18-29,17648.125,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2008,2225.0,2.0,3.203010376
22,18-29,19724.375,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2008,2225.0,2.0,0.875489503
26,18-29,19724.375,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2008,2225.0,2.0,2.135340251
31,30-39,56058.75,"(36306.0, 60354.0]",HS or assoc,Africa,Some college,Black,Pacific,Female,,2008,2225.0,2.0,0.875489503
34,30-39,37372.5,"(36306.0, 60354.0]",College,Mexico,Some college,White,Pacific,Female,,2008,2226.0,1.0,0.875489503
26,18-29,37372.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Female,,2008,2226.0,2.0,1.313234254
23,18-29,,,No degree,Mexico,HS or less,Other,Pacific,Male,,2008,2227.0,1.0,2.626468508
28,18-29,9343.125,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2008,2227.0,1.0,0.875489503
27,18-29,22838.75,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Female,,2008,2227.0,1.0,0.437744751
24,18-29,11419.375,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2008,2227.0,1.0,0.437744751
34,30-39,31143.75,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2008,2227.0,1.0,0.875489503
40,40-49,15571.875,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2008,2227.0,1.0,0.437744751
70,70+,175621.4138,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2008,2227.0,1.0,0.875489503
19,18-29,5398.25,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2008,2227.0,1.0,1.313234254
31,30-39,56058.75,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2008,2227.0,2.0,0.875489503
57,50-59,68516.25,"(60354.0, 180386.0]",College,Africa,Some college,Black,Middle Atlantic,Female,,2008,2228.0,1.0,0.437744751
60,60-69,56058.75,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2008,2229.0,1.0,0.875489503
23,18-29,,,HS or assoc,Mexico,HS or less,White,Mountain,Male,,2008,2229.0,2.0,0.875489503
36,30-39,31143.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2008,2232.0,2.0,1.313234254
47,40-49,83050.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2008,2232.0,2.0,1.750979005
21,18-29,2906.75,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Female,,2008,2232.0,2.0,0.437744751
60,60-69,19724.375,"(18455.0, 36306.0]",No degree,Africa,HS or less,Black,West South Central,Female,,2008,2234.0,2.0,0.437744751
34,30-39,37372.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2008,2234.0,2.0,0.437744751
48,40-49,37372.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,West South Central,Female,,2008,2234.0,2.0,1.313234254
68,60-69,9343.125,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2008,2234.0,2.0,0.437744751
45,40-49,56058.75,"(36306.0, 60354.0]",No degree,Africa,HS or less,Black,West South Central,Male,,2008,2234.0,2.0,1.750979005
30,30-39,22838.75,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2008,2234.0,2.0,0.875489503
37,30-39,,,HS or assoc,Mexico,HS or less,Other,South Atlantic,Female,,2008,2236.0,1.0,1.750979005
28,18-29,56058.75,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,South Atlantic,Female,,2008,2236.0,1.0,0.437744751
60,60-69,415.25,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2008,2236.0,1.0,0.437744751
45,40-49,19724.375,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2008,2236.0,1.0,0.437744751
32,30-39,15571.875,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2008,2236.0,1.0,1.067670125
53,50-59,45677.5,"(36306.0, 60354.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2008,2236.0,1.0,0.437744751
62,60-69,56058.75,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,South Atlantic,Male,,2008,2236.0,1.0,0.875489503
35,30-39,37372.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,South Atlantic,Female,,2008,2236.0,1.0,0.875489503
60,60-69,22838.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2008,2236.0,1.0,0.875489503
62,60-69,13495.625,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2008,2236.0,1.0,0.437744751
47,40-49,31143.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2008,2236.0,1.0,0.875489503
72,70+,7474.5,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,West South Central,Female,,2008,2236.0,2.0,0.437744751
19,18-29,31143.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2008,2237.0,1.0,1.750979005
52,50-59,37372.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2008,2237.0,2.0,0.875489503
53,50-59,56058.75,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2008,2237.0,2.0,1.313234254
35,30-39,56058.75,"(36306.0, 60354.0]",College,Africa,Some college,Black,South Atlantic,Male,,2008,2238.0,1.0,0.875489503
52,50-59,13495.625,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Mountain,Female,,2008,2238.0,2.0,0.875489503
26,18-29,31143.75,"(18455.0, 36306.0]",College,Mexico,Some college,White,Mountain,Female,,2008,2238.0,2.0,2.135340251
34,30-39,99660.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,,2008,2238.0,2.0,0.875489503
36,30-39,31143.75,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2008,2239.0,2.0,2.135340251
71,70+,,,No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2008,2106.0,2.0,1.313234254
21,18-29,83050.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,White,Pacific,Male,,2008,2123.0,1.0,0.875489503
22,18-29,15571.875,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Pacific,Male,,2008,2128.0,2.0,0.875489503
,,17648.125,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,East North Central,Female,,2008,2137.0,1.0,0.437744751
36,30-39,56058.75,"(36306.0, 60354.0]",College,Africa,Some college,Black,East South Atlantic,Male,,2008,2223.0,1.0,0.875489503
80,70+,17061.625,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,Middle Atlantic,Female,,2010,2241.0,1.0,0.463127684
,,,,HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2241.0,2.0,1.389383053
58,50-59,80290.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2010,2242.0,1.0,0.926255368
28,18-29,3613.05,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Middle Atlantic,Female,,2010,2242.0,1.0,0.926255368
23,18-29,2810.15,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2243.0,2.0,0.463127684
26,18-29,152908.1861,"(60354.0, 180386.0]",College,Mexico,Some college,White,Middle Atlantic,Female,,2010,2244.0,1.0,0.926255368
25,18-29,66239.25,"(60354.0, 180386.0]",College,Mexico,Some college,Other,Middle Atlantic,Male,,2010,2246.0,1.0,0.926255368
64,60-69,22079.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2010,2247.0,1.0,0.842050335
80,70+,44159.5,"(36306.0, 60354.0]",College,Africa,Some college,Black,New England,Male,,2010,2247.0,1.0,0.842050335
42,40-49,80290.0,"(60354.0, 180386.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2248.0,1.0,2.526151005
54,50-59,152908.1861,"(60354.0, 180386.0]",College,Africa,Some college,Black,Middle Atlantic,Female,,2010,2248.0,1.0,1.852510737
22,18-29,9032.625,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2252.0,1.0,0.463127684
56,50-59,30108.75,"(18455.0, 36306.0]",No degree,Africa,HS or less,White,Middle Atlantic,Female,,2010,2252.0,2.0,1.389383053
43,40-49,,,College,Africa,Some college,Black,Middle Atlantic,Female,,2010,2252.0,2.0,1.852510737
31,30-39,1605.8,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Middle Atlantic,Male,,2010,2253.0,2.0,2.315638421
19,18-29,66239.25,"(60354.0, 180386.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Male,,2010,2255.0,1.0,1.389383053
33,30-39,13047.125,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Female,,2010,2256.0,1.0,0.926255368
21,18-29,19068.875,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2010,2256.0,1.0,1.389383053
27,18-29,17061.625,"(335.999, 18455.0]",HS or assoc,Mexico,Some college,Other,Pacific,Female,,2010,2256.0,1.0,0.463127684
24,18-29,22079.75,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2010,2257.0,2.0,0.926255368
45,40-49,30108.75,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2010,2257.0,2.0,0.926255368
51,50-59,152908.1861,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2010,2259.0,1.0,0.926255368
70,70+,13047.125,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2010,2260.0,1.0,0.926255368
42,40-49,,,No degree,Mexico,HS or less,White,Pacific,Male,,2010,2260.0,1.0,0.926255368
30,30-39,66239.25,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2010,2260.0,2.0,0.926255368
25,18-29,26094.25,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2010,2261.0,1.0,1.389383053
58,50-59,,,HS or assoc,Mexico,HS or less,White,Pacific,Male,,2010,2261.0,2.0,3.36820134
34,30-39,11039.875,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2010,2261.0,2.0,0.926255368
29,18-29,44159.5,"(36306.0, 60354.0]",College,Africa,Some college,Black,Pacific,Male,,2010,2261.0,2.0,0.842050335
41,40-49,36130.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,,2010,2261.0,2.0,0.463127684
24,18-29,44159.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,White,Pacific,Male,,2010,2263.0,2.0,2.315638421
29,18-29,13047.125,"(335.999, 18455.0]",College,Mexico,Some college,Other,Pacific,Female,,2010,2264.0,2.0,0.842050335
24,18-29,19068.875,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,,2010,2265.0,2.0,0.926255368
34,30-39,11039.875,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Female,,2010,2265.0,2.0,0.463127684
44,40-49,36130.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2010,2269.0,1.0,1.68410067
60,60-69,66239.25,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2010,2269.0,1.0,1.852510737
18,18-29,3613.05,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,East North Central,Female,,2010,2270.0,1.0,1.389383053
35,30-39,401.45,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,East North Central,Female,,2010,2270.0,1.0,0.926255368
29,18-29,11039.875,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,East North Central,Female,,2010,2270.0,1.0,2.778766105
32,30-39,6021.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,East North Central,Female,,2010,2270.0,1.0,0.926255368
80,70+,9032.625,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2010,2270.0,2.0,0.463127684
24,18-29,17061.625,"(335.999, 18455.0]",College,Africa,Some college,Black,East North Central,Female,,2010,2272.0,1.0,0.463127684
58,50-59,22079.75,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,East North Central,Female,,2010,2275.0,1.0,1.68410067
38,30-39,11039.875,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2010,2279.0,2.0,0.926255368
25,18-29,36130.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2010,2280.0,1.0,1.68410067
62,60-69,80290.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,Pacific,Male,,2010,2280.0,2.0,0.926255368
61,60-69,152908.1861,"(60354.0, 180386.0]",College,Africa,Some college,Black,Pacific,Male,,2010,2280.0,2.0,0.926255368
47,40-49,152908.1861,"(60354.0, 180386.0]",College,Africa,Some college,Black,Pacific,Male,,2010,2280.0,2.0,0.926255368
48,40-49,54195.75,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,,2010,2281.0,1.0,1.389383053
24,18-29,2810.15,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2010,2281.0,2.0,2.315638421
73,70+,6021.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2010,2282.0,2.0,0.463127684
30,30-39,36130.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2010,2282.0,2.0,1.389383053
39,30-39,22079.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Pacific,Male,,2010,2283.0,1.0,0.463127684
50,50-59,44159.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2010,2283.0,1.0,0.463127684
29,18-29,26094.25,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2010,2283.0,2.0,0.926255368
68,60-69,66239.25,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,Pacific,Male,,2010,2284.0,1.0,0.926255368
79,70+,22079.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2285.0,2.0,1.68410067
38,30-39,30108.75,"(18455.0, 36306.0]",College,Africa,Some college,Black,Middle Atlantic,Female,,2010,2286.0,1.0,0.842050335
46,40-49,22079.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2286.0,1.0,0.926255368
43,40-49,26094.25,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,White,Middle Atlantic,Female,,2010,2287.0,1.0,1.389383053
20,18-29,54195.75,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2010,2287.0,2.0,1.389383053
40,40-49,44159.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2287.0,2.0,0.463127684
29,18-29,30108.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2010,2288.0,1.0,0.463127684
30,30-39,5218.85,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2010,2288.0,1.0,0.463127684
28,18-29,36130.5,"(18455.0, 36306.0]",College,Africa,Some college,Black,Middle Atlantic,Female,,2010,2288.0,1.0,0.463127684
18,18-29,30108.75,"(18455.0, 36306.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Male,,2010,2290.0,2.0,2.526151005
35,30-39,80290.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,Middle Atlantic,Female,,2010,2290.0,2.0,1.68410067
40,40-49,17061.625,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2010,2292.0,1.0,0.926255368
66,60-69,7226.1,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Male,,2010,2292.0,2.0,0.463127684
59,50-59,22079.75,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2010,2295.0,2.0,0.463127684
21,18-29,11039.875,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2010,2296.0,2.0,0.463127684
47,40-49,9032.625,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2010,2297.0,1.0,1.389383053
50,50-59,,,HS or assoc,Africa,HS or less,Black,East North Central,Male,,2010,2297.0,1.0,0.926255368
62,60-69,80290.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East North Central,Male,,2010,2297.0,2.0,0.842050335
70,70+,54195.75,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2010,2297.0,2.0,2.526151005
25,18-29,9032.625,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2010,2298.0,2.0,0.463127684
29,18-29,7226.1,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Male,,2010,2299.0,1.0,1.389383053
43,40-49,36130.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2010,2300.0,1.0,0.926255368
35,30-39,26094.25,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2010,2301.0,2.0,0.926255368
50,50-59,44159.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2010,2302.0,2.0,0.463127684
56,50-59,19068.875,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2010,2303.0,1.0,0.463127684
59,50-59,44159.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2010,2303.0,1.0,0.926255368
52,50-59,,,No degree,Africa,HS or less,Black,South Atlantic,Female,,2010,2304.0,1.0,0.926255368
41,40-49,,,HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2010,2304.0,1.0,0.463127684
57,50-59,30108.75,"(18455.0, 36306.0]",College,Africa,Some college,Black,South Atlantic,Male,,2010,2304.0,2.0,0.463127684
77,70+,80290.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2010,2305.0,1.0,1.68410067
67,60-69,17061.625,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2010,2307.0,2.0,0.926255368
45,40-49,152908.1861,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2010,2308.0,2.0,0.926255368
31,30-39,15054.375,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2010,2308.0,2.0,1.389383053
33,30-39,36130.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,,2010,2309.0,1.0,0.926255368
19,18-29,,,HS or assoc,Mexico,HS or less,Other,West South Central,Male,,2010,2309.0,2.0,1.852510737
23,18-29,2810.15,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,West South Central,Female,,2010,2310.0,1.0,0.926255368
